345.74	1370.09
345.96	1370.09
346.17	1370.09
346.39	1359.85
346.60	1382.38
346.81	2516.95
347.03	2574.30
347.24	3243.98
347.46	3225.55
347.67	2670.55
347.89	2594.78
348.10	3074.00
348.32	2916.31
348.53	2588.63
348.75	2596.82
348.96	2920.40
349.18	3223.50
349.39	2531.29
349.61	2600.92
349.82	3119.06
350.04	3059.67
350.25	2553.82
350.47	2627.54
350.68	3209.17
350.90	3284.94
351.11	2408.41
351.32	2602.97
351.54	3243.98
351.75	3291.09
351.97	2461.66
352.18	2519.00
352.40	2899.92
352.61	3266.51
352.83	2752.47
353.04	2351.07
353.26	3207.12
353.47	3043.28
353.69	2592.73
353.90	2547.67
354.11	2901.97
354.33	3471.31
354.54	2185.18
354.76	2594.78
354.97	2871.25
355.19	3125.20
355.40	2469.85
355.62	2947.03
355.83	3039.19
356.04	3112.91
356.26	2449.37
356.47	2629.59
356.69	2836.44
356.90	3620.81
357.12	2584.54
357.33	2424.80
357.55	2899.92
357.76	2971.60
357.97	2349.02
358.19	2605.02
358.40	2813.91
358.62	3252.17
358.83	2488.28
359.05	2744.28
359.26	2850.77
359.47	3104.72
359.69	2707.41
359.90	2887.64
360.12	2897.88
360.33	3022.80
360.55	2463.71
360.76	2721.75
360.97	3184.59
361.19	3364.81
361.40	2490.33
361.62	2658.26
361.83	3327.95
362.04	3397.58
362.26	2594.78
362.47	2602.97
362.69	2953.17
362.90	3125.20
363.12	2482.14
363.33	2578.39
363.54	3084.24
363.76	3268.56
363.97	2619.35
364.19	2645.98
364.40	3358.67
364.61	3022.80
364.83	2340.83
365.04	2744.28
365.26	3037.14
365.47	3354.57
365.68	2555.86
365.90	2619.35
366.11	2973.65
366.33	3373.00
366.54	2379.74
366.75	2521.05
366.97	2777.05
367.18	2883.54
367.40	2672.60
367.61	2576.34
367.82	2990.03
368.04	3246.03
368.25	2602.97
368.46	2643.93
368.68	2967.51
368.89	3405.77
369.11	2570.20
369.32	2695.13
369.53	3299.28
369.75	3067.86
369.96	2861.01
370.18	2803.67
370.39	2944.98
370.60	2987.99
370.82	2523.10
371.03	2514.91
371.24	3461.07
371.46	2891.73
371.67	2676.70
371.88	2555.86
372.10	2740.18
372.31	2703.32
372.53	2336.73
372.74	2557.91
372.95	2858.96
373.17	2897.88
373.38	2891.73
373.59	2678.74
373.81	2998.23
374.02	3332.05
374.23	2389.98
374.45	2908.12
374.66	3121.10
374.88	3002.32
375.09	2521.05
375.30	2944.98
375.52	3067.86
375.73	3420.11
375.94	2420.70
376.16	2916.31
376.37	3194.83
376.58	3235.79
376.80	2736.09
377.01	2742.23
377.22	3571.66
377.44	3192.78
377.65	2691.03
377.86	2324.44
378.08	3104.72
378.29	2856.92
378.50	2629.59
378.72	2400.22
378.93	3512.27
379.14	3323.85
379.36	2990.03
379.57	2670.55
379.78	2764.76
380.00	3186.64
380.21	2396.12
380.42	2377.69
380.64	2703.32
380.85	2738.13
381.06	2777.05
381.28	2572.25
381.49	3432.40
381.70	2883.54
381.92	2473.95
382.13	2639.83
382.34	3430.35
382.56	3338.19
382.77	2600.92
382.98	2570.20
383.19	3133.39
383.41	3127.25
383.62	2588.63
383.83	2623.45
384.05	3022.80
384.26	3203.02
384.47	2695.13
384.69	2594.78
384.90	2963.41
385.11	3336.14
385.33	2584.54
385.54	2766.81
385.75	2910.16
385.96	3196.88
386.18	3051.47
386.39	2678.74
386.60	2895.83
386.82	3334.09
387.03	2666.46
387.24	2658.26
387.45	2838.48
387.67	2854.87
387.88	2693.08
388.09	2727.89
388.31	2924.50
388.52	2996.18
388.73	2992.08
388.94	2596.82
389.16	3250.13
389.37	2809.81
389.58	2680.79
389.80	2621.40
390.01	2865.11
390.22	3190.74
390.43	2793.43
390.65	2662.36
390.86	2994.13
391.07	3147.73
391.29	2633.69
391.50	2258.91
391.71	3268.56
391.92	3170.26
392.14	2719.70
392.35	2748.37
392.56	2807.77
392.77	3219.41
392.99	2723.80
393.20	2463.71
393.41	2881.49
393.62	3010.51
393.84	2457.56
394.05	2611.16
394.26	3094.48
394.47	3291.09
394.69	2795.48
394.90	2873.30
395.11	2959.31
395.32	2977.75
395.54	2496.47
395.75	2465.75
395.96	2865.11
396.17	3452.88
396.39	2944.98
396.60	2549.72
396.81	3045.33
397.02	2979.79
397.24	2828.24
397.45	2904.02
397.66	2936.79
397.87	3213.26
398.09	2697.17
398.30	2447.32
398.51	3137.49
398.72	2883.54
398.94	2615.26
399.15	3104.72
399.36	3125.20
399.57	3266.51
399.79	2691.03
400.00	2971.60
400.21	2682.84
400.42	3125.20
400.63	2645.98
400.85	2820.05
401.06	3020.75
401.27	3100.62
401.48	3237.84
401.70	2686.94
401.91	3446.73
402.12	3278.80
402.33	2856.92
402.54	2598.87
402.76	2992.08
402.97	3358.67
403.18	2572.25
403.39	2572.25
403.60	3106.77
403.82	2940.88
404.03	2263.01
404.24	2553.82
404.45	3243.98
404.66	3340.24
404.88	2334.68
405.09	3092.43
405.30	3143.63
405.51	2955.22
405.73	2582.49
405.94	2447.32
406.15	2977.75
406.36	2969.55
406.57	2629.59
406.78	2516.95
407.00	3006.42
407.21	3284.94
407.42	2523.10
407.63	2944.98
407.84	3176.40
408.06	2985.94
408.27	2398.17
408.48	2592.73
408.69	3028.95
408.90	2877.40
409.12	2459.61
409.33	2529.24
409.54	2719.70
409.75	2940.88
409.96	2580.44
410.17	2830.29
410.39	2815.96
410.60	3416.01
410.81	2613.21
411.02	2858.96
411.23	4710.33
411.44	2795.48
411.66	2580.44
411.87	2922.45
412.08	3389.39
412.29	2869.20
412.50	2496.47
412.71	2555.86
412.93	2926.55
413.14	2885.59
413.35	2815.96
413.56	2557.91
413.77	3045.33
413.98	2932.69
414.20	2523.10
414.41	2795.48
414.62	2924.50
414.83	2684.89
415.04	2578.39
415.25	2740.18
415.46	3340.24
415.68	2965.46
415.89	2471.90
416.10	2762.71
416.31	2697.17
416.52	3137.49
416.73	2629.59
416.94	2625.50
417.16	3037.14
417.37	3039.19
417.58	2832.34
417.79	2496.47
418.00	2938.84
418.21	2918.36
418.42	2736.09
418.64	2541.53
418.85	2797.53
419.06	3063.76
419.27	2521.05
419.48	2736.09
419.69	3110.86
419.90	2836.44
420.11	2490.33
420.33	2469.85
420.54	3422.16
420.75	3246.03
420.96	2437.08
421.17	2760.66
421.38	2998.23
421.59	2797.53
421.80	2445.27
422.02	2572.25
422.23	2912.21
422.44	3176.40
422.65	2492.38
422.86	2600.92
423.07	2766.81
423.28	3004.37
423.49	2199.52
423.70	2654.17
