345.74	1380.33
345.96	1380.33
346.17	1380.33
346.39	1443.82
346.60	1335.28
346.81	2416.60
347.03	2457.56
347.24	3002.32
347.46	3063.76
347.67	2568.15
347.89	2396.12
348.10	2949.08
348.32	2863.06
348.53	2449.37
348.75	2439.13
348.96	2793.43
349.18	3166.16
349.39	2478.04
349.61	2424.80
349.82	3088.34
350.04	2994.13
350.25	2441.18
350.47	2525.15
350.68	3028.95
350.90	3198.93
351.11	2246.62
351.32	2447.32
351.54	3127.25
351.75	3102.67
351.97	2408.41
352.18	2422.75
352.40	2723.80
352.61	3145.68
352.83	2533.34
353.04	2324.44
353.26	3022.80
353.47	2828.24
353.69	2449.37
353.90	2402.27
354.11	2693.08
354.33	3225.55
354.54	2148.32
354.76	2453.47
354.97	2770.90
355.19	3065.81
355.40	2320.35
355.62	2777.05
355.83	2940.88
356.04	2971.60
356.26	2338.78
356.47	2574.30
356.69	2668.50
356.90	3416.01
357.12	2498.52
357.33	2322.40
357.55	2897.88
357.76	2875.35
357.97	2283.49
358.19	2455.51
358.40	2783.19
358.62	3178.45
358.83	2334.68
359.05	2617.30
359.26	2707.41
359.47	2979.79
359.69	2537.43
359.90	2711.51
360.12	2750.42
360.33	2805.72
360.55	2310.11
360.76	2555.86
360.97	3096.53
361.19	3129.30
361.40	2357.21
361.62	2488.28
361.83	3096.53
362.04	3153.87
362.26	2428.89
362.47	2441.18
362.69	2840.53
362.90	2918.36
363.12	2357.21
363.33	2480.09
363.54	2922.45
363.76	3086.29
363.97	2432.99
364.19	2451.42
364.40	3176.40
364.61	2797.53
364.83	2150.37
365.04	2619.35
365.26	2809.81
365.47	3192.78
365.68	2398.17
365.90	2529.24
366.11	2947.03
366.33	3037.14
366.54	2392.03
366.75	2285.53
366.97	2758.61
367.18	2768.85
367.40	2588.63
367.61	2424.80
367.82	2922.45
368.04	3084.24
368.25	2527.19
368.46	2516.95
368.68	2877.40
368.89	3092.43
369.11	2441.18
369.32	2553.82
369.53	2973.65
369.75	2959.31
369.96	2678.74
370.18	2693.08
370.39	2856.92
370.60	2883.54
370.82	2338.78
371.03	2564.06
371.24	3164.11
371.46	2736.09
371.67	2564.06
371.88	2379.74
372.10	2686.94
372.31	2643.93
372.53	2199.52
372.74	2449.37
372.95	2727.89
373.17	2688.98
373.38	2627.54
373.59	2559.96
373.81	2904.02
374.02	3225.55
374.23	2338.78
374.45	2766.81
374.66	3006.42
374.88	2940.88
375.09	2363.36
375.30	2766.81
375.52	2832.34
375.73	3166.16
375.94	2342.88
376.16	2625.50
376.37	3045.33
376.58	3012.56
376.80	2557.91
377.01	2609.11
377.22	3303.37
377.44	3137.49
377.65	2594.78
377.86	2213.85
378.08	2955.22
378.29	2703.32
378.50	2523.10
378.72	2318.30
378.93	3289.04
379.14	2979.79
379.36	2906.07
379.57	2480.09
379.78	2600.92
380.00	2953.17
380.21	2293.72
380.42	2199.52
380.64	2637.78
380.85	2680.79
381.06	2557.91
381.28	2439.13
381.49	3268.56
381.70	2775.00
381.92	2351.07
382.13	2457.56
382.34	3418.06
382.56	3117.01
382.77	2355.16
382.98	2482.14
383.19	3030.99
383.41	2834.39
383.62	2498.52
383.83	2562.01
384.05	2951.12
384.26	2963.41
384.47	2451.42
384.69	2484.19
384.90	2797.53
385.11	3213.26
385.33	2428.89
385.54	2568.15
385.75	2682.84
385.96	3088.34
386.18	2916.31
386.39	2555.86
386.60	2807.77
386.82	3137.49
387.03	2555.86
387.24	2475.99
387.45	2777.05
387.67	2803.67
387.88	2559.96
388.09	2547.67
388.31	2699.22
388.52	2887.64
388.73	2875.35
388.94	2439.13
389.16	3184.59
389.37	2719.70
389.58	2578.39
389.80	2430.94
390.01	2742.23
390.22	3059.67
390.43	2691.03
390.65	2537.43
390.86	2805.72
391.07	2940.88
391.29	2568.15
391.50	2183.13
391.71	3170.26
391.92	3010.51
392.14	2564.06
392.35	2678.74
392.56	2742.23
392.77	3030.99
392.99	2543.58
393.20	2332.64
393.41	2809.81
393.62	2881.49
393.84	2410.46
394.05	2512.86
394.26	2924.50
394.47	3119.06
394.69	2711.51
394.90	2754.52
395.11	2899.92
395.32	2893.78
395.54	2373.60
395.75	2336.73
395.96	2721.75
396.17	3237.84
396.39	2850.77
396.60	2437.08
396.81	3020.75
397.02	2850.77
397.24	2635.74
397.45	2707.41
397.66	2783.19
397.87	3133.39
398.09	2547.67
398.30	2451.42
398.51	3065.81
398.72	2736.09
398.94	2478.04
399.15	2904.02
399.36	2971.60
399.57	3114.96
399.79	2547.67
400.00	2740.18
400.21	2641.88
400.42	2920.40
400.63	2490.33
400.85	2660.31
401.06	2867.16
401.27	2965.46
401.48	2953.17
401.70	2498.52
401.91	3170.26
402.12	2979.79
402.33	2672.60
402.54	2392.03
402.76	2914.26
402.97	3162.06
403.18	2459.61
403.39	2478.04
403.60	3088.34
403.82	2889.68
404.03	2138.08
404.24	2566.10
404.45	3078.10
404.66	3278.80
404.88	2303.96
405.09	2908.12
405.30	2967.51
405.51	2979.79
405.73	2475.99
405.94	2363.36
406.15	2846.68
406.36	2861.01
406.57	2568.15
406.78	2389.98
407.00	2803.67
407.21	3074.00
407.42	2344.92
407.63	2842.58
407.84	3092.43
408.06	2973.65
408.27	2377.69
408.48	2490.33
408.69	2869.20
408.90	2793.43
409.12	2387.93
409.33	2426.84
409.54	2654.17
409.75	2809.81
409.96	2498.52
410.17	2639.83
410.39	2781.14
410.60	3227.60
410.81	2588.63
411.02	2715.61
411.23	4384.70
411.44	2715.61
411.66	2480.09
411.87	2783.19
412.08	3237.84
412.29	2676.70
412.50	2406.36
412.71	2351.07
412.93	2777.05
413.14	2799.57
413.35	2498.52
413.56	2447.32
413.77	2891.73
413.98	2910.16
414.20	2383.84
414.41	2490.33
414.62	2889.68
414.83	2820.05
415.04	2398.17
415.25	2572.25
415.46	3121.10
415.68	2781.14
415.89	2316.25
416.10	2662.36
416.31	2645.98
416.52	2932.69
416.73	2455.51
416.94	2465.75
417.16	2926.55
417.37	2936.79
417.58	2668.50
417.79	2291.68
418.00	2871.25
418.21	2787.29
418.42	2672.60
418.64	2387.93
418.85	2596.82
419.06	2938.84
419.27	2318.30
419.48	2549.72
419.69	2916.31
419.90	2752.47
420.11	2461.66
420.33	2381.79
420.54	3174.35
420.75	3022.80
420.96	2299.87
421.17	2592.73
421.38	2840.53
421.59	2721.75
