345.74	1380.33
345.96	1380.33
346.17	1380.33
346.39	1343.47
346.60	1380.33
346.81	2365.40
347.03	2492.38
347.24	3200.98
347.46	3102.67
347.67	2562.01
347.89	2381.79
348.10	2985.94
348.32	2846.68
348.53	2461.66
348.75	2424.80
348.96	2805.72
349.18	3248.08
349.39	2465.75
349.61	2467.80
349.82	2992.08
350.04	3026.90
350.25	2373.60
350.47	2619.35
350.68	3078.10
350.90	3137.49
351.11	2371.55
351.32	2492.38
351.54	3178.45
351.75	3149.78
351.97	2496.47
352.18	2482.14
352.40	2832.34
352.61	3149.78
352.83	2621.40
353.04	2385.88
353.26	3104.72
353.47	2930.64
353.69	2473.95
353.90	2494.43
354.11	2723.80
354.33	3252.17
354.54	2213.85
354.76	2508.76
354.97	2850.77
355.19	3018.71
355.40	2351.07
355.62	2893.78
355.83	2920.40
356.04	2987.99
356.26	2398.17
356.47	2553.82
356.69	2811.86
356.90	3452.88
357.12	2414.56
357.33	2297.82
357.55	2775.00
357.76	2987.99
357.97	2215.90
358.19	2473.95
358.40	2691.03
358.62	3176.40
358.83	2471.90
359.05	2691.03
359.26	2807.77
359.47	2895.83
359.69	2531.29
359.90	2811.86
360.12	2756.57
360.33	2826.20
360.55	2346.97
360.76	2660.31
360.97	3039.19
361.19	3231.69
361.40	2392.03
361.62	2523.10
361.83	3153.87
362.04	3235.79
362.26	2480.09
362.47	2510.81
362.69	2899.92
362.90	2942.93
363.12	2293.72
363.33	2500.57
363.54	2938.84
363.76	3168.21
363.97	2512.86
364.19	2475.99
364.40	3258.32
364.61	2861.01
364.83	2310.11
365.04	2600.92
365.26	2932.69
365.47	3223.50
365.68	2473.95
365.90	2551.77
366.11	2961.36
366.33	3184.59
366.54	2375.64
366.75	2346.97
366.97	2721.75
367.18	2824.15
367.40	2543.58
367.61	2496.47
367.82	3008.47
368.04	3055.57
368.25	2496.47
368.46	2572.25
368.68	2912.21
368.89	3139.54
369.11	2512.86
369.32	2478.04
369.53	3231.69
369.75	2979.79
369.96	2815.96
370.18	2578.39
370.39	2908.12
370.60	2906.07
370.82	2480.09
371.03	2498.52
371.24	3299.28
371.46	2834.39
371.67	2547.67
371.88	2430.94
372.10	2727.89
372.31	2650.07
372.53	2306.01
372.74	2412.51
372.95	2783.19
373.17	2824.15
373.38	2701.27
373.59	2619.35
373.81	2899.92
374.02	3264.46
374.23	2420.70
374.45	2824.15
374.66	3014.61
374.88	3006.42
375.09	2389.98
375.30	2838.48
375.52	2899.92
375.73	3170.26
375.94	2363.36
376.16	2723.80
376.37	3129.30
376.58	3098.58
376.80	2525.15
377.01	2623.45
377.22	3370.96
377.44	3045.33
377.65	2498.52
377.86	2289.63
378.08	3022.80
378.29	2801.62
378.50	2537.43
378.72	2340.83
378.93	3340.24
379.14	3184.59
379.36	2854.87
379.57	2578.39
379.78	2617.30
380.00	3028.95
380.21	2303.96
380.42	2234.33
380.64	2605.02
380.85	2691.03
381.06	2617.30
381.28	2453.47
381.49	3348.43
381.70	2748.37
381.92	2373.60
382.13	2465.75
382.34	3356.62
382.56	3203.02
382.77	2555.86
382.98	2404.32
383.19	3037.14
383.41	2973.65
383.62	2430.94
383.83	2568.15
384.05	2867.16
384.26	3018.71
384.47	2562.01
384.69	2475.99
384.90	2979.79
385.11	3184.59
385.33	2414.56
385.54	2633.69
385.75	2756.57
385.96	3114.96
386.18	2879.44
386.39	2531.29
386.60	2809.81
386.82	3301.33
387.03	2605.02
387.24	2590.68
387.45	2858.96
387.67	2729.94
387.88	2635.74
388.09	2568.15
388.31	2777.05
388.52	2910.16
388.73	2815.96
388.94	2473.95
389.16	3162.06
389.37	2768.85
389.58	2580.44
389.80	2371.55
390.01	2871.25
390.22	3039.19
390.43	2594.78
390.65	2650.07
390.86	2875.35
391.07	2979.79
391.29	2553.82
391.50	2250.72
391.71	3139.54
391.92	3069.91
392.14	2580.44
392.35	2693.08
392.56	2693.08
392.77	2994.13
392.99	2623.45
393.20	2381.79
393.41	2840.53
393.62	2877.40
393.84	2408.41
394.05	2537.43
394.26	3086.29
394.47	3274.70
394.69	2711.51
394.90	2707.41
395.11	2987.99
395.32	2742.23
395.54	2486.23
395.75	2367.45
395.96	2815.96
396.17	3383.24
396.39	2826.20
396.60	2461.66
396.81	3006.42
397.02	2930.64
397.24	2693.08
397.45	2828.24
397.66	2883.54
397.87	3078.10
398.09	2621.40
398.30	2473.95
398.51	3102.67
398.72	2834.39
398.94	2486.23
399.15	2987.99
399.36	2957.27
399.57	3145.68
399.79	2652.12
400.00	2893.78
400.21	2670.55
400.42	3000.27
400.63	2500.57
400.85	2740.18
401.06	2899.92
401.27	3088.34
401.48	3094.48
401.70	2570.20
401.91	3403.72
402.12	3178.45
402.33	2793.43
402.54	2580.44
402.76	3059.67
402.97	3276.75
403.18	2478.04
403.39	2588.63
403.60	3039.19
403.82	2959.31
404.03	2220.00
404.24	2514.91
404.45	3098.58
404.66	3301.33
404.88	2363.36
405.09	2959.31
405.30	3092.43
405.51	2932.69
405.73	2408.41
405.94	2398.17
406.15	2924.50
406.36	2846.68
406.57	2645.98
406.78	2545.63
407.00	2979.79
407.21	3280.85
407.42	2430.94
407.63	2863.06
407.84	3108.82
408.06	3006.42
408.27	2451.42
408.48	2562.01
408.69	2977.75
408.90	2793.43
409.12	2459.61
409.33	2480.09
409.54	2762.71
409.75	2994.13
409.96	2572.25
410.17	2770.90
410.39	2789.33
410.60	3383.24
410.81	2611.16
411.02	2775.00
411.23	4480.96
411.44	2791.38
411.66	2660.31
411.87	3086.29
412.08	3334.09
412.29	2826.20
412.50	2562.01
412.71	2490.33
412.93	2885.59
413.14	2981.84
413.35	2736.09
413.56	2721.75
413.77	3000.27
413.98	3022.80
414.20	2586.58
414.41	2895.83
414.62	2994.13
414.83	2863.06
415.04	2633.69
415.25	2789.33
415.46	3364.81
415.68	3090.38
415.89	2594.78
416.10	2828.24
416.31	2850.77
416.52	3239.89
416.73	2750.42
416.94	2789.33
417.16	3139.54
417.37	3217.36
417.58	2930.64
417.79	2645.98
418.00	3145.68
418.21	3080.14
418.42	2981.84
418.64	2863.06
418.85	2899.92
419.06	3317.71
419.27	2779.09
419.48	3039.19
419.69	3366.86
419.90	3069.91
420.11	2856.92
420.33	2869.20
420.54	3805.13
420.75	3620.81
420.96	2793.43
421.17	3137.49
421.38	3506.12
421.59	3387.34
